aco_id,aco_name,aco_service_area,agreement_period_num,initial_start_date,current_start_date,re-entering_aco,basic_track,basic_track_level,enhanced_track,high_revenue_aco,low_revenue_aco,adv_pay,aim,aip,snf_3-day_rule_waiver,prospective_assignment,retrospective_assignment,aco_address,aco_public_reporting_website,aco_exec_name,aco_exec_email,aco_exec_phone,aco_public_name,aco_public_email,aco_public_phone,aco_compliance_contact_name,aco_medical_director_name,lat,long
A4825,"Froedtert & The Medical College of Wisconsin ACO, LLC",WI,2,01/01/2020,01/01/2024,0,1,E,0,0,1,0,0,0,1,0,1,"8701 Watertown Plank Rd, Milwaukee, WI, 53226",https://www.froedtert.com/medicare-accountable-care,"Ian Schwartz",ian.schwartz@froedtert.com,"(414) 805-4266","Caitlin Dunn",caitlin.dunn@froedtert.com,"(414) 805-9924","Kristen Jacobson","Mark Lodes",43.0435774,-88.0217863
A4737,"GA MSSP Enhanced","GA, SC",2,01/01/2020,01/01/2022,1,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/georgia-2020-aco,"Andrew Chang",achang@aledade.com,"(321) 749-5657","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Christopher Apostol",38.9836694,-77.0916103
A5192,"Gather Health","CA, NH, NM, VT",1,01/01/2023,01/01/2023,0,0,N/A,1,0,1,0,0,0,1,0,1,"101 West Broadway, San Diego, CA, 92101",https://www.lorehealthcare.com/about,"Mark Briesacher",mbriesacher@lorehealthcare.com,"(801) 598-4078","Scott Schneweis",schneweis@sequel.ae,"(651) 334-4539","Mark Atalla","Jim LaBelle",32.7150214,-117.1642958
A4799,"Genesis Accountable Care Organization, LLC.","IL, IA",3,01/01/2020,01/01/2022,1,0,N/A,1,1,0,0,0,0,1,1,0,"1227 East Rusholme Street, Davenport, IA, 52803",https://www.genesishealth.com/app/files/public/3caa3b8b-b771-46ea-a78e-a610a32ae49a/Genesis-ACO-Public-Reporting.pdf,"Kurt Andersen",andersenk@genesishealth.com,"(563) 421-6510","Sarah Eshelman",eshelmans@genesishealth.com,"(563) 421-4534","Sangeeta Sutradhar","Steven Aguilar",41.5430399,-90.557105
A2597,"Genesys PHO, L.L.C.",MI,3,01/01/2015,01/01/2022,0,0,N/A,1,1,0,0,0,0,0,0,1,"3495 S. Center Road, Burton, MI, 48519",https://integratedproviders.com/integratedproviders/ACOProviders.aspx,"Randy Kummler",Randy.Kummler@genesyspho.com,"(810) 424-2024","Robert Reid",brace.reid@genesyspho.com,"(810) 424-2016","Robert Reid","Sridhar Rao MD",42.9759632,-83.6324531
A2299,"Gulf Coast Health Partners","AL, FL",3,01/01/2014,01/01/2020,0,1,B,0,1,0,0,0,0,0,1,0,"5151 N. Ninth Avenue, Pensacola, FL, 32504",http://gulfcoasthealthpartnersaco.org/publicreporting.htm,"Laura Behr",lwbehr@ascension.org,"(850) 746-1403","Laura Behr",lwbehr@ascension.org,"(850) 746-1403","Laura LeCaptain","Estrellita Redmon",30.4761201,-87.2125267
A5094,"Gundersen ACO","IA, MN, WI",2,01/01/2022,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,0,1,"1836 South Avenue, La Crosse, WI, 54601",https://www.gundersenhealth.org/our-system/forms-notices-1/gundersen-health-aco/shared-savings-program-public-reporting-template,"David Krueger",david.krueger@bellin.org,"(920) 277-3688","Nathan Franklin",nsfrankl@gundersenhealth.org,"(608) 787-1400","Kari Adank","Todd Kowalski",43.7955425,-91.2458968
A3667,"GW Health Network","DC, MD, VA",3,01/01/2018,01/01/2023,0,0,N/A,1,1,0,0,0,0,1,0,1,"367 South Gulph Road, King of Prussia, PA, 19406",https://www.gwhealthnetwork.com/wp-content/uploads/2023/09/PY2023_Public-Reporting-GWHN_09182023-1.pdf,"David Klebonis",dklebonis@PBACO.org,"(352) 258-1188","William Borden",wborden@mfa.gwu.edu,"(202) 677-6286","Thomas Leach","William Borden",40.0785558,-75.3706394
A3324,"Hampton Roads Good Help ACO","SC, VA",2,01/01/2017,01/01/2020,0,1,E,0,1,0,0,0,0,1,1,0,"7007 Harbour View Blvd, Suffolk, VA, 23435",http://hamptonroadsghaco.org/public-reporting/,"Shana Lynn",Shana_Lynn@bshsi.org,"(757) 985-2640","Michael Kiritsy",michael_kiritsy@bshsi.org,"(508) 864-5744","Matthew Potter","Michael Kiritsy",36.8931969,-76.4374383
A1749,"HARTFORD HEALTHCARE ACCOUNTABLE CARE ORGANIZATION, INC.","CT, RI",3,01/01/2013,07/01/2019,0,1,B,0,0,1,0,0,0,0,1,0,"1290 Silas Deane Highway, 4th Floor, Wethersfield, CT, 06109",https://hartfordhealthcare.org/health-professionals/integrated-care-partners/accountable-care-organization,"David Santoro",David.Santoro@hhchealth.org,"(860) 972-9024","David Santoro",David.Santoro@hhchealth.org,"(860) 972-9024","Elisa Gorton","Wilner Samson",41.686137,-72.6543935
A2880,"Hattiesburg Clinic ACO",MS,2,01/01/2016,07/01/2019,0,1,E,0,1,0,0,0,0,1,0,1,"415 South 28th Avenue, Hattiesburg, MS, 39401",http://www.hattiesburgclinic.com/hattiesburg-clinic-aco,"Bryan Batson",bryan.batson@hattiesburgclinic.com,"(601) 579-5340","Kristina Gould",Kristy.Gould@hattiesburgclinic.com,"(601) 268-5790","Michael Kincade","DANIEL MCCALL",31.3190053,-89.3320701
A5411,"Health Centers of Ohio ACO LLC",OH,1,01/01/2024,01/01/2024,0,1,A,0,0,1,0,0,1,0,0,1,"2109 Stella Court, Columbus, OH, 43215",https://www.ohiochc.org/mpage/ACO2,"Julie DiRossi",jdirossi@ohiochc.org,"(614) 507-7805","Julie DiRossi",jdirossi@ohiochc.org,"(614) 507-7805","Ashley Ballard","Dana Vallangeon",39.9818357,-83.0620319
A2147,"Health Choice Care, LLC","FL, HI, MO, NC, RI",3,01/01/2014,01/01/2020,0,1,E,0,0,1,0,0,0,0,0,1,"9064 NW 13 Terrace, Miami, FL, 33172",https://www.healthchoicecare.com/public%20reporting%20and%20performance.htm,"Margarita Ollet",mollet@hcnetwork.org,"(305) 599-1015","Margarita Ollet",mollet@hcnetwork.org,"(305) 599-1015","Meredith Marsh","Johann Torres",25.7845744,-80.3418068
A5214,"Health Choice Community Partners, LLC","AR, FL, IL, KY, RI, TX",1,01/01/2023,01/01/2023,0,1,A,0,0,1,0,0,0,0,0,1,"9064 NW 13th Terrace, Miami, FL, 33172",www.hccommunitypartners.com,"Margarita Ollet",mollet@hcnetwork.org,"(786) 255-6633","Margarita Ollet",mollet@hcnetwork.org,"(786) 255-6633","Meredith Marsh","Vernicka Sales",25.7845744,-80.3418068
A2342,"Health Connect Partners, LLC","AK, CA, MT, OR, WA",4,01/01/2014,01/01/2023,0,0,N/A,1,1,0,0,0,0,1,1,0,"1801 Lind Avenue SW, Morin Bldg, 1st Floor, Renton, WA, 98057",https://www.providence.org/about/medicare-aco,"Deepak Sadagopan",Deepak.Sadagopan@providence.org,"(425) 525-4707","Dominique Buhl",Dominique.Buhl@providence.org,"(253) 881-5949","Ilana Merlis-Stephens","Scott Anders",47.4637356,-122.2249655
A5451,"Health First Physicians ACO",FL,1,01/01/2024,01/01/2024,0,0,N/A,1,0,1,0,0,0,1,0,1,"8562 NE 138TH LANE, Lady Lake, FL, 32159",healthfirstphysicansacollc.com,"JANMEJAY SHAKTAWAT",janmejays@hotmail.com,"(352) 267-4257","RITURAJ SINGH PANWAR",riturajpanwar55@gmail.com,"(985) 215-3491","Mary Lynn Hayden","Felix Agbo",28.9594879,-81.9615362
A5148,"Health Leaders Network of Mississippi LLC",MS,2,01/01/2022,01/01/2022,1,1,B,0,1,0,0,0,0,0,0,1,"969 Lakeland Drive, Jackson, MS, 39216",https://www.hlncn.com/public-reporting/mississippi,"Chris Funes",christopher.funes@fmolhs.org,"(225) 603-3906","Tara Haney",tara.haney@fmolhs.org,"(225) 922-7445","Elizabeth Champion","Steven Gremillion",32.3364828,-90.1636614
A4620,"Health Plus Network","LA, TX",1,07/01/2019,07/01/2019,0,1,B,0,0,1,0,0,0,0,0,1,"2600 Greenwood Rd, Shreveport, LA, 71103",www.healthplusnetworkcin.com,"Bruce Stroud",bstroud@wkhs.com,"(318) 212-6720","Bruce Stroud",bstroud@wkhs.com,"(318) 212-6720","Mathew Wheeler","Timothy Nicholls",32.4853504,-93.7787508
A3283,"Healthcare Solutions Network","IN, KY, OH",2,01/01/2017,01/01/2020,0,1,B,0,1,0,0,0,0,0,1,0,"625 Eden Park Dr., Floor 10, Cincinnati, OH, 45202",http://www.healthcaresolutionsnetwork.com/mssp,"Lori Ritchey-Baldwin",Lori.Ritchey-Baldwin@stelizabeth.com,"(859) 655-1642","Stephen Wolery",swolery@lumeris.com,N/A,"Amy Baldridge","Raymond Metzger",39.1172609,-84.4987376
A3720,"HealthChoice, LLC","AR, MS, TN",3,01/01/2018,01/01/2024,0,0,N/A,1,0,1,0,0,0,0,0,1,"1661 International Place Dr., Suite 202, Memphis, TN, 38120",https://www.myhealthchoice.com/MSSPACO,"Arthur Townsend",arthur.townsend@myhealthchoice.com,"(901) 229-4339","Blayne Burns",blayne.burns@myhealthchoice.com,"(901) 351-2245","Blayne Burns","Arthur Townsend",35.1031833,-89.8488104
A4778,"Healthier Communities ACO, LLC","NJ, NY, PA",1,01/01/2020,01/01/2020,0,1,B,0,0,1,0,0,0,0,0,1,"255 Lafayette Avenue, Suffern, NY, 10901",https://www.bonsecoursmg.com/Uploads/Public/Documents/ACO/2022%20Healthier%20Communities%20ACO%20LLC%20(D.E.)%20Public%20Report.pdf,"Michele Muldoon",Michele.muldoon@wmchealth.org,"(845) 368-5083","Craig Dickman",craig.dickman@wmchealth.org,"(845) 213-5208","Denise Leisch","Deborah Shapiro",41.1109348,-74.1350066
A5328,"HealthONE Colorado Care Partners ACO LLC",CO,1,01/01/2024,01/01/2024,0,1,A,0,0,1,0,0,1,0,0,1,"4900 S Monaco St., Suite 240, Denver, CO, 80237",https://h1ccp.com/aco/public-reporting/,"Jacqueline Terrasi",jacqueline.terrasi@healthonecares.com,"(303) 828-8072","Jacqueline Terrasi",jacqueline.terrasi@healthonecares.com,"(303) 828-8072","Jacqueline Terrasi","Lisa Rothgery",39.6260444,-104.9108076
A3730,"Heritage Valley Healthcare Network ACO, LLC","OH, PA, WV",2,01/01/2018,01/01/2022,0,0,N/A,1,1,0,0,0,0,1,1,0,"1000 Dutch Ridge Road, Beaver, PA, 15009",https://www.heritagevalley.org/heritage-valley-accountable-care-organization/,"Norman Mitry",nmitry@hvhs.org,"(724) 773-2024","Kristin Dobish",kkramarik@hvhs.org,"(412) 749-7655","Craig Barr","Kathleen Osten",40.7121403,-80.3221833
A1675,"HHC ACO Inc",NY,3,01/01/2013,07/01/2019,0,0,N/A,1,1,0,0,0,0,0,1,0,"50 Water Street, 3rd Floor, New York, NY, 10004",http://www.nychealthandhospitals.org/hhc-aco-inc-an-accountable-care-organization/,"Matthew Siegler",sieglerm@nychhc.org,"(212) 788-3479","Stanislav Seleznyov",Stanislav.Seleznyov@nychhc.org,"(347) 831-3259","Stanislav Seleznyov","David Stevens",40.7037027,-74.0099832
A5230,"Hill Physicians 2023 MSSP",CA,1,01/01/2023,01/01/2023,0,1,E,0,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, 950N, Bethesda, MD, 20814",https://www.aledade.com/hill-physicians-2023-mssp,"Gavin White",gwhite@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Robert Rowley",38.9836694,-77.0916103
A5355,"Hill Physicians MSSP 2024",CA,1,01/01/2024,01/01/2024,0,1,E,0,1,0,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/hill-physicians-mssp-2024,"Gavin White",gwhite@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Tanya Stewart",38.9836694,-77.0916103
A3473,"Houston Methodist Coordinated Care",TX,2,01/01/2017,01/01/2020,0,0,N/A,1,0,1,0,0,0,1,1,0,"7550 Greenbriar Drive, Suite 5-330, Houston, TX, 77030",http://www.houstonmethodist.org/coordinated-care,"Julia Andrieni",jdandrieni@houstonmethodist.org,"(346) 356-1553","Zachary Menn",zkmenn@houstonmethodist.org,"(713) 363-9955","Rashaan Byers","Zachary Menn",29.6988434,-95.4066359
A2783,"HSHS ACO, L.L.C.","IL, WI",2,01/01/2016,07/01/2019,0,1,B,0,1,0,0,0,0,0,1,0,"4936 LaVerna Road, PO Box 19456, Springfield, IL, 62794",http://www.hshsaco.org,"Daniel Hoodin",dan.hoodin@hshs.org,"(217) 492-2267","Daniel Hoodin",dan.hoodin@hshs.org,"(217) 492-2267","Mark Novak","James Bock",39.8386639,-89.5611567
A3579,"Huntsville ACO","AL, TN",2,01/01/2018,01/01/2022,0,1,B,0,1,0,0,0,0,0,1,0,"101 Sivley Road, Huntsville, AL, 35801",https://www.huntsvillehospital.org/hh-health-system-aco-llc,"Joshua Hewiett",Joshua.Hewiett@hhsys.org,"(256) 801-6679","Sherry Fussell",sherry.fussell@hhsys.org,"(256) 265-7766","Richard Ivey","James Morrison",34.7208528,-86.5804893
A2833,"IHC Quality Partners, LLC",OH,2,01/01/2016,07/01/2019,0,1,E,0,0,1,0,0,0,0,0,1,"c/o Aultman Health Foundation, 2600 Sixth Street SW, Canton, OH, 44710",http://www.integratedhealthcollaborative.org/aco,"Allison Oprandi",allison.oprandi@aultman.com,"(330) 363-6349","Allison Oprandi",allison.oprandi@aultman.com,"(330) 363-6349","Karen Wulff","Julie Oberly",40.7967119,-81.4037873
A4931,"IHCI ACO LLC","IN, KY",1,01/01/2022,01/01/2022,0,0,N/A,1,0,1,0,0,0,1,1,0,"7100 Eagle Crest Blvd, Evansville, IN, 47715",https://www.ecommunity.com/innovative-healthcare-collaborative-indiana/public-reporting-ihci-acos,"Heather Koehler",HKoehler@ecommunity.com,"(812) 459-4472","Nicholas Dus",nicholas.dus@deaconess.com,"(812) 319-1701","Nicholas Dus","Lori Sieboldt",37.9760165,-87.4665111
A4945,"Imperium Clinical Partners","IN, KY, LA, OK, TN, VA",3,01/01/2022,01/01/2022,1,1,E,0,0,1,0,0,0,0,0,1,"9510 Ornsby Station RD #300, Louisville, KY, 40223",https://www.imperiumclinicalpartners.com/,"Gary Albers",garyalbers@imperiumhealth.com,"(502) 386-4944","Carter Rieser",carter.rieser@imperiumhealth.com,"(304) 685-9813","Amanda Waid","Jerome Dixon",38.2623517,-85.5768914
A1488,"Independence Health Accountable Care Organization","MI, OH",4,01/01/2013,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,0,1,"4235 Secor Rd., Toledo, OH, 43623",www.nwoaco.com/About,"Chris Santoro",csantoro@toledoclinic.com,"(419) 479-5886","Chris Santoro",csantoro@toledoclinic.com,"(419) 479-5886","Chris Santoro","Moshir Jacob",41.6956492,-83.6242501
A1494,"Indiana Lakes ACO","IN, MI",3,01/01/2013,07/01/2019,0,0,N/A,1,1,0,0,0,0,1,0,1,"200 High Park Ave, Goshen, IN, 46526",IndianaLakesACO.com,"Margaret Franger",sfranger@goshenhealth.com,"(574) 364-2907","Brenda Roose",broose@goshenhealth.com,"(574) 534-1135","Christina Hutfless","Larry Allen",41.5633669,-85.8305459
A2029,"Innovation Care Partners MSSP",AZ,4,01/01/2014,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,0,1,"8901 E. Mountain View Road, Suite 200, Scottsdale, AZ, 85258",https://www.innovationcarepartners.com/ACO/SHPPublicReporting,"Tiffany Nelson",tnelson@scottsdalehealthpartners.com,"(480) 696-4020","Valerie Julian",vjulian@icphealth.com,"(480) 696-4020","Adam Barker","Kris Samaddar",33.5734153,-111.8875077
A3555,"Inspire Health Partners, LLC",IN,2,01/01/2018,01/01/2022,0,1,B,0,1,0,0,0,0,0,0,1,"415 Washington Street, Columbus, IN, 47201",http://www.inspirehealthpartners.com/aco-public-reporting/,"Marc Rothbart",mrothbart@inspirehealthpartners.com,"(812) 343-4798","Jordan Kiel",Jordan.Kiel@siho.org,"(773) 673-4505","Jordan Kiel","Jonathan Slade Crowder",39.2028046,-85.920692
A4575,"Integra Community Care Network, LLC.","CT, MA, RI",1,07/01/2019,07/01/2019,1,0,N/A,1,1,0,0,0,0,1,1,0,"4 Richmond Square, 4th Floor, Providence, RI, 02906",http://integracare.org/regulatory/,"Matthew Harvey",mrharvey@carene.org,"(401) 921-5567","Matthew Harvey",mrharvey@carene.org,"(401) 921-5567","Jennie Henriques","Ana Fulton",41.827172,-71.3809519
A5331,"INTEGRIS Health Partners, LLC",OK,1,01/01/2024,01/01/2024,0,0,N/A,1,0,1,0,0,0,1,1,0,"3001 Quail Springs Parkway, Oklahoma City, OK, 73134",https://integrisok.com/ihp/ihp-aco-public-reporting,"Brian Jones",brian.jones@integrisok.com,"(515) 707-4620","Melanie McGee",Melanie.McGee@integrishealth.org,"(405) 213-6830","Lea Fourkiller","Carl Raczkowski",35.6145896,-97.5695333
A5255,"IntraCare Premier ACO","AZ, LA, NM, OK, TX",3,01/01/2023,01/01/2023,1,0,N/A,1,0,1,0,0,0,0,0,1,"2340 E. Trinity Mills Rd Ste 250, Carrollton, TX, 75006",https://theintracare.com/icpaco/,"Anwar Kazi",anwar.kazi@theintracare.com,"(214) 808-8368","Michelle Storto",michelle.storto@theintracare.com,"(972) 417-8937","Anwar Kazi","Mohammad Amir",32.9845596,-96.8737046
A5053,IowaHealth+,"IL, IA, NE",1,01/01/2022,01/01/2022,0,1,A,0,0,1,0,0,0,0,0,1,"500 SW 7th Street, Suite 300, Des Moines, IA, 50309",https://iowahealthplus.com/mssp,"Aaron Todd",atodd@iowapca.org,"(515) 720-1765","Amanda Gerardy",agerardy@iowapca.org,"(515) 513-3368","Erica Shannon Stueve","Michael Piplani",41.5779964,-93.6239175
A2619,IRCCO,IL,3,01/01/2015,01/01/2022,0,1,B,0,1,0,0,1,0,0,0,1,"1945 Van's Way, Princeton, IL, 61356",https://www.iruralhealth.org/about-ircco/public-reporting-page/,"Patricia Schou",pschou@icahn.org,"(815) 875-2999","Jackie King",jking@icahn.org,"(815) 875-2999","Brian Ashpole","Gregg Davis",41.3937959,-89.4470725
A5275,"Jefferson Accountable Care, LLC",WA,1,01/01/2023,01/01/2023,0,1,A,0,1,0,0,0,0,0,0,1,"834 Sheridan Street, Port Townsend, WA, 98368",https://jeffersonhealthcare.org/about-us/medicare-aco/#1689178594600-c7b5e9ba-3927,"Tyler Freeman",tfreeman@jeffersonhealthcare.org,"(360) 385-2200","Tina Herschelman",therschelm@jeffersonhealthcare.org,"(360) 385-2200 x2005","Brandie Manuel","Joseph Mattern",48.106065,-122.7891109
A2311,"JFK Health ACO, Hackensack Meridian ACO, HMH ACO","NJ, NY",3,01/01/2014,01/01/2020,0,1,B,0,0,1,0,0,0,0,1,0,"Corporate Address:  Dr. William Oser   343 Thornall Street Edison NJ 08837, Edison, NJ, 08820",www.jfkaco.org,"WIlliam Oser",william.oser@hmhn.org,"(732) 718-3118","Denise Patriaco",denise.patriaco@hmhn.org,"(551) 996-3463","Thomas Flynn","Philip Woodham",40.560655,-74.3357441
A3527,"Kansas Clinical Improvement Collaborative, LLC",KS,2,01/01/2017,01/01/2020,0,1,B,0,1,0,0,0,0,0,1,0,"1809 East 27th Street, Hays, KS, 67601",www.kcic-care.com/PublicReporting,"Jodi Schmidt",jschmidt5@kumc.edu,"(913) 945-5440","Jodi Schmidt",jschmidt5@kumc.edu,"(913) 945-5440","Shelley Boden","Robert Moser",38.8858153,-99.3034802
A5062,"Kettering Physician Partners Accountable Care LLC",OH,1,01/01/2022,01/01/2022,0,1,A,0,0,1,0,0,0,0,0,1,"1827 Woodman Center Drive, Kettering, OH, 45420",https://ketteringhealth.org/accountable-care-organization-aco/accountable-care-organization-aco/,"George Lewis",george.lewis@ketteringhealth.org,"(937) 558-3267","Jody Underwood",jody.underwood@ketteringhealth.org,"(937) 558-3267","Ilah Naudasher","laurie bankston",39.7009311,-84.1274727
A1552,"Keystone ACO",PA,3,01/01/2013,07/01/2019,0,1,E,0,1,0,0,0,0,1,1,0,"100 North Academy Avenue, MC 30-55, Danville, PA, 17822",http://www.keystoneaco.org/public-reporting.html,"Janet Comrey",jlcomrey@geisinger.edu,"(570) 271-6403","KAREN FETTEROLF",krfetterolf@geisinger.edu,"(570) 271-6403","Kaitlyn Huttman","John Bulger",40.9677777,-76.6053472
A3621,"Kootenai Accountable Care, LLC","ID, WA",2,01/01/2018,01/01/2022,0,1,B,0,1,0,0,0,0,0,0,1,"2003 Kootenai Health Way, Coeur d Alene, ID, 83814",http://Kootenaiaccountablecare.org,"Michele Bouit",Michele.Bouit@kh.org,"(208) 625-4004","Michele Bouit",Michele.Bouit@kh.org,"(208) 625-4004","Johanna Brown","Karen Cabell",47.6961412,-116.7931991
A5471,"KPC Excel","AZ, CA, FL, IN, LA, WA",1,01/01/2024,01/01/2024,0,0,N/A,1,0,1,0,0,0,0,0,1,"9 KPC Parkway, Suite 301, Corona, CA, 92879",https://kpc-excel.com/,"Jordan Hall",jhall@sentrymedllc.com,"(909) 653-6351","Jordan Hall",jhall@sentrymedllc.com,"(909) 653-6351","Jordan Hall","Sanjay patil",33.8867565,-117.5145218
A4546,"KS MSSP CHC Enhanced","KS, OK",3,07/01/2019,01/01/2022,1,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/kansas-2019-a-health-center-aco,"Amy Byer",abyer@aledade.com,"(316) 737-9743","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Robert Kraft",38.9836694,-77.0916103
A2916,"KS MSSP Enhanced","KS, OK",2,01/01/2016,07/01/2019,0,0,N/A,1,0,1,0,1,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethseda, MD, 20814",https://www.aledade.com/ks-mssp,"AMY BYER",abyer@aledade.com,"(316) 737-9743","Travis Broome",travis@aledade.com,"(202) 803-7979","Amy Youtz","Ryan Knopp",38.9836694,-77.0916103
A2918,"LA MSSP 2016 Enhanced",LA,2,01/01/2016,07/01/2019,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/la-mssp-2016,"Nadine Robin",nrobin@aledade.com,"(202) 802-3797","Travis Broome",travis@aledade.com,"(202) 803-7979","Amy Youtz","Darrin Menard",38.9836694,-77.0916103
A3899,"LA MSSP 2022",LA,3,01/01/2018,01/01/2022,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",www.aledade.com/southeast,"Nadine Robin",nrobin@aledade.com,"(225) 235-7466","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Kenneth Brown",38.9836694,-77.0916103
A1490,"Lahey Clinical Performance ACO","MA, NH",3,01/01/2013,07/01/2019,0,1,B,0,1,0,0,0,0,0,0,1,"701 Edgewater Place, Suite 420, Wakefield, MA, 01880",https://www.bilhpn.org/patient-resources/medicare-aco/,"Nicole DeVita",nicole.devita@BILH.org,"(978) 236-1655","Nicole DeVita",nicole.devita@BILH.org,"(978) 236-1655","Nicole DeVita","Joshua Berkowitz",42.5194699,-71.0432249
A2019,"Lancaster General Health Community Care Collaborative, LLC",PA,3,01/01/2014,01/01/2020,0,1,E,0,1,0,0,0,0,1,0,1,"555 North Duke Street, PO Box 3555, Lancaster, PA, 17604",http://lghealth.org/accountablecare,"Kevin Bogari",KJBogari@LGHealth.org,"(717) 544-4766","John Lines",john.lines@pennmedicine.upenn.edu,"(717) 544-5054","Elizabeth Katz","Mark Simmons",40.0467971,-76.3072091
A2735,"Lehigh Valley Health Network Accountable Care Organization, LLC",PA,3,01/01/2015,01/01/2022,0,1,E,0,1,0,0,0,0,0,0,1,"1605 N. Cedar Crest Blvd., Suite 411, Roma Building, Allentown, PA, 18104",http://www.lvhn.org/about_us/lehigh_valley_health_network_accountable_care_organization/about_the_lvhn_aco,"Robert Murphy",Robert.Murphy@lvhn.org,"(484) 862-3514","Robert Murphy",Robert.Murphy@lvhn.org,"(484) 862-3514","Adam Taylor","Nina Taggart",40.614966,-75.531749
A2762,"LHP Accountable Care",LA,2,01/01/2016,07/01/2019,0,1,B,0,1,0,0,0,0,0,1,0,"1100 Poydras Street, 2500 Energy Centre, New Orleans, LA, 70163",https://www.lcmchealth.org/documents/PY2023_Public_Reporting_Instructions_and_Template_v7_8.29.2023-final.pdf,"Margaret Vitter",meg.vitter@lcmchealth.org,"(504) 896-3049","Amy Pruim",amy.pruim@lcmchealth.org,"(504) 894-5486","MaryAnn O'Brien","John Heaton",29.9499416,-90.0755386
A3644,"Lifecare ACO LLC",OK,2,01/01/2018,01/01/2022,0,1,B,0,1,0,0,0,0,0,0,1,"PO Box 15629, Del CIty, OK, 73155",https://www.lchs.com/accountable-care-organization-aco,"Meegan Carter",meegan.carter@vizientinc.com,"(405) 618-9776","Meegan Carter",meegan.carter@vizientinc.com,"(405) 618-9776","Tiffany Moody","",35.4420062,-97.4408698
A3336,"Lifespan Health Alliance, LLC","MA, RI",3,01/01/2017,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,0,1,"167 Point Street, Suite 2B, Providence, RI, 02903",https://www.lifespan.org/aco,"Daniel Moynihan",dmoynihan1@lifespan.org,"(401) 444-3649","Daniel Moynihan",dmoynihan1@lifespan.org,"(401) 444-3649","Donna Schneider","Peter Hollmann",41.81599,-71.410225
